id,vendor,product_name,units,brand,current_price,price_per_unit,price_in_dollars
2893531,NoFrills,"Yukon Grizzly Ice Cream Cone Caramel, Toffee & Milk Chocolate",5x140.0ml,Chapmans,4.99,$0.71/100ml,0.71
2893532,NoFrills,"Yukon Grizzly Ice Cream Cone Vanilla, Almonds & Milk Chocolate",5x140.0ml,Chapmans,4.99,$0.71/100ml,0.71
2893619,NoFrills,Zuppole Biscuits Milk And Sugar Grains,700g,Balocco,6.99,$1.00/100g,1.0
2912490,SaveOnFoods,"M&M'S - Milk Chocolate Candies With Peanuts, Bulk, 100 Gram",Oven RoastedUnsalted350g,M&M'S,14.29,$4.08/100g,4.08
2933527,SaveOnFoods,"M&M'S - Milk Chocolate Candies With Peanuts, Bulk, 100 Gram",Sea Salted350g,Royal Nuts,11.99,$3.43/100g,3.43
2966311,SaveOnFoods,"Glutino - Gluten Free Wafers - Milk Chocolate, 130 Gram",156g,Glutino,4.29,$2.75/100g,2.75
2975767,SaveOnFoods,"Brockmann's - Crunchetti Almonds Milk Chocolate, 120 Gram",120g,Brockmann's,6.49,$5.41/100g,5.41
2976249,SaveOnFoods,"Nestle - Aero Minis Milk Chocolate, 135 Gram",50g,Nestle,4.00,$8.00/100g,8.0
2986760,SaveOnFoods,"Nestle - Aero Milk Chocolate Bar, 42 Gram",50g,Nestle,4.00,$8.00/100g,8.0
3029552,SaveOnFoods,"Glutino - Gluten Free Wafers - Milk Chocolate, 130 Gram",Sea Salt & Vinegar198g,Kettle Brand,4.29,$2.17/100g,2.17
3051493,SaveOnFoods,"EARTH'S OWN - Almond Milk Unsweetened, 3.95 Litre",3.95 Litre,EARTH'S OWN,8.99,$0.23/100ml,0.23
3051494,SaveOnFoods,"EARTH'S OWN - Almond Milk, Unsweetened Vanilla, 1.89 Litre",Unsweetened Vanilla1.89 Litre,EARTH'S OWN,3.50,$0.19/100ml,0.19
3051495,SaveOnFoods,"EARTH'S OWN - Gluten Free Unsweetened Vanilla Oat Milk., 1.75 Litre",1.75 Litre,EARTH'S OWN,4.49,$0.26/100ml,0.26
3051502,SaveOnFoods,"EARTH'S OWN - Oat Chocolate Milk, 1.75 Litre",1.75 Litre,EARTH'S OWN,4.49,$0.26/100ml,0.26
3051505,SaveOnFoods,"EARTH'S OWN - Zero Sugar Unsweetened Original Oat Milk, 1.75 Litre",1.75 Litre,EARTH'S OWN,4.49,$0.26/100ml,0.26
3051506,SaveOnFoods,"EARTH'S OWN - Zero Sugar Unsweetened Original Oat Milk, 946 Millilitre",946 Millilitre,EARTH'S OWN,4.69,$0.50/100ml,0.5
3051507,SaveOnFoods,"EARTH'S OWN - Zero Sugar Unsweetened Vanilla Oat Milk, 946 Millilitre",946 Millilitre,EARTH'S OWN,4.69,$0.50/100ml,0.5
3071170,SaveOnFoods,"Nestle - Aero Milk Chocolate Bar, 42 Gram",42g,Nestle,1.25,$2.98/100g,2.98
3077118,SaveOnFoods,"Dr. Oetker - Shirriff Instant Dessert Mix, Milk Chocolate Mousse, 87 Gram",226g,Only Goodness,15.19,$6.72/100g,6.72
3136157,SaveOnFoods,"NotMilk - Shelf Stable Barista, 946 Millilitre",946 Millilitre,NotMilk,4.99,$0.53/100ml,0.53
3155693,SaveOnFoods,"Lindt - Swiss Classic - Grand Milk Hazelnut, 150 Gram",150g,Lindt,6.69,$4.46/100g,4.46
3176900,SaveOnFoods,"Lindt - Excellence Crunchy Caramel Milk, 100 Gram",Big Heads154g,Lindt,4.00,$1.95/100g,1.95
3188356,SaveOnFoods,"Nugabar - Milk Chocolate & Caramel Bars NS, 175 Gram",175g,Nugabar,3.50,$2.00/100g,2.0
3218966,SaveOnFoods,"Hershey's - Milk Chocolate Skor Bar, 90 Gram",130g,Hershey's,3.99,$6.92/100g,6.92
3220182,SaveOnFoods,"Redland Farms - Milk Chocolate Peanuts, 600 Gram",600g,Redland Farms,14.99,$2.50/100g,2.5
3229487,SaveOnFoods,"Hershey's - Milk Chocolate Skor Bar, 90 Gram",551g,Hershey's,23.99,$4.35/100g,4.35
3235524,SaveOnFoods,"Only Goodness - Organic Coconut Milk, 400 Millilitre",400 Millilitre,Only Goodness,3.69,$0.92/100ml,0.92
3262727,SaveOnFoods,"Sproud - Pea Milk Unsweetened, 1 Litre",1 Litre,Sproud,2.85,$0.29/100ml,0.29
3288175,SaveOnFoods,"Dr. Oetker - Shirriff Instant Dessert Mix, Milk Chocolate Mousse, 87 Gram",500g,Dr. Oetker,1.79,$1.98/100g,1.98
3289268,SaveOnFoods,"Brianna's - Home Style Classic Buttermilk Ranch Dressing, 355 Millilitre",355 Millilitre,Brianna's,3.75,$1.06/100ml,1.06
3292687,SaveOnFoods,"Lindt - Milk Chocolate Ghosts, 150 Gram",150g,Lindt,10.29,$6.86/100g,6.86
3292695,SaveOnFoods,"Lindt - Swiss Classic Milk, 200 Gram",200g,Lindt,6.69,$3.35/100g,3.35
3302930,SaveOnFoods,"Cadbury - Dairy Milk Fruit & Nut, 152 Gram",152g,Cadbury,5.79,$3.81/100g,3.81
3303192,SaveOnFoods,"Lindt - Maple Milk Chocolate, 150 Gram",150g,Lindt,10.29,$6.86/100g,6.86
3303194,SaveOnFoods,"Lindt - Milk Chocolate Pumpkins, 150 Gram",150g,Lindt,10.29,$6.86/100g,6.86
3303286,SaveOnFoods,"Lindt - Lindor Milk Chocolate, 3 Each",45g,Nestle,2.19,$4.87/100g,4.87
3319673,SaveOnFoods,"Eagle Brand - Regular Sweetened Condensed Milk, 300 Millilitre",Oatmeal Chocolate Chip900g,Eagle Brand,8.49,$0.94/100g,0.94
3324248,SaveOnFoods,"Lindt - Lindor Milk Chocolate, 156 Gram",45g,Lindt,2.19,$4.87/100g,4.87
3333969,SaveOnFoods,"Foley's - Milk Chocolate Almonds, No Sugar Added, 100 Gram",No Sugar Added100g,Foley's,3.49/100g,$3.49/100g,3.49
3334215,SaveOnFoods,"Nestle - Aero Milk Chocolate Bubble Bar, 97 Gram",97g,Nestle,4.39,$4.53/100g,4.53
3340140,SaveOnFoods,"Dr. Oetker - Shirriff Instant Dessert Mix, Milk Chocolate Mousse, 87 Gram",500g,Pacific,9.89,$1.98/100g,1.98
3346875,SaveOnFoods,"Bake Shop - Potato Buttermilk Bread, 450 Gram",450g,Bake Shop,5.29,$1.18/100g,1.18
3347718,SaveOnFoods,"Dairyland - Protein Milk, 3.25% M..F, 1.89 Litre",3.25% M..F1.89 Litre,Dairyland,6.69,$0.35/100ml,0.35
3350636,SaveOnFoods,"Pacific - Instant Skim Milk Powder, 500 Gram",500g,Pacific,9.89,$1.98/100g,1.98
3355011,SaveOnFoods,"Dwarf Stars - Milk Chocolate Pumpkin Seed butter Cup, 42 Gram",42g,Dwarf Stars,4.99,$11.88/100g,1.88
3357335,SaveOnFoods,"Bake Shop - Artisan Bread, Potato Buttermilk, 450 Gram",Potato Buttermilk450g,Bake Shop,4.29,$0.95/100g,0.95
3358120,SaveOnFoods,"A2 - Homogenized Milk 3.25% MF, 2 Litre",2 Litre,A2,6.50,$0.33/100ml,0.33
3358121,SaveOnFoods,"A2 - Partly Skimmed Milk 2% M.F., 2 Litre",2 Litre,A2,6.50,$0.33/100ml,0.33
3358124,SaveOnFoods,"Blackwell - 1% Skim Milk, 1 Litre",1 Litre,Blackwell,3.19,$0.32/100ml,0.32
3358125,SaveOnFoods,"Blackwell - 1% Skim Milk, 4 Litre",4 Litre,Blackwell,6.89,$0.17/100ml,0.17
3358126,SaveOnFoods,"Blackwell - 1% Skim Milk, 2 Litre",2 Litre,Blackwell,4.79,$0.24/100ml,0.24
3358127,SaveOnFoods,"Blackwell - Chocolate Milk 3.25%, 1 Litre",1 Litre,Blackwell,4.19,$0.42/100ml,0.42
3358128,SaveOnFoods,"Blackwell - Chocolate Milk 3.25%, 2 Litre",2 Litre,Blackwell,5.99,$0.30/100ml,0.3
3358129,SaveOnFoods,"Blackwell - Chocolate Milk 3.25% M.F., 473 Millilitre",473 Millilitre,Blackwell,2.59,$0.55/100ml,0.55
3358130,SaveOnFoods,"Blackwell - Partly Skimmed Milk 2%, 473 Millilitre",473 Millilitre,Blackwell,2.49,$0.53/100ml,0.53
3358131,SaveOnFoods,"Blackwell - Partly Skimmed Milk 2%, 4 Litre",4 Litre,Blackwell,6.89,$0.17/100ml,0.17
3358132,SaveOnFoods,"Blackwell - Partly Skimmed Milk 2%, 2 Litre",2 Litre,Blackwell,4.79,$0.24/100ml,0.24
3358133,SaveOnFoods,"Blackwell - Skim Milk, 2 Litre",2 Litre,Blackwell,4.79,$0.24/100ml,0.24
3358134,SaveOnFoods,"Blackwell - Skim Milk Non Fat, 4 Litre",4 Litre,Blackwell,6.79,$0.17/100ml,0.17
3358143,SaveOnFoods,"Dairyland - 1% Skim Milk, 4 Litre",4 Litre,Dairyland,5.95,$0.15/100ml,0.15
3358144,SaveOnFoods,"Dairyland - 1% Skim Milk, 2 Litre",2 Litre,Dairyland,4.89,$0.24/100ml,0.24
3358145,SaveOnFoods,"Dairyland - 1% Skim Milk, 1 Litre",1 Litre,Dairyland,2.89,$0.29/100ml,0.29
3358148,SaveOnFoods,"Dairyland - 2% Milk, 237 Millilitre",237 Millilitre,Dairyland,1.49,$0.63/100ml,0.63
3358149,SaveOnFoods,"Dairyland - 2% Milk, 2 Litre",2 Litre,Dairyland,4.89,$0.24/100ml,0.24
3358150,SaveOnFoods,"Dairyland - 2% Milk, 1 Litre",1 Litre,Dairyland,2.89,$0.29/100ml,0.29
3358151,SaveOnFoods,"Dairyland - 2% Milk, Partly Skimmed, 4 Litre",Partly Skimmed4 Litre,Dairyland,5.95,$0.15/100ml,0.15
3358152,SaveOnFoods,"Dairyland - Buttermilk 1%, 946 Millilitre",946 Millilitre,Dairyland,3.89,$0.41/100ml,0.41
3358153,SaveOnFoods,"Dairyland - Buttermilk 3.25%, 946 Millilitre",946 Millilitre,Dairyland,3.69,$0.39/100ml,0.39
3358155,SaveOnFoods,"Dairyland - Chocolate Milk - Reduced Sugar, 1 Litre",1 Litre,Dairyland,4.19,$0.42/100ml,0.42
3358156,SaveOnFoods,"Dairyland - Chocolate Milk 1% Skim, 1 Litre",1 Litre,Dairyland,4.19,$0.42/100ml,0.42
3358157,SaveOnFoods,"Dairyland - Chocolate Milk 1% M.F., 237 Millilitre",237 Millilitre,Dairyland,1.69,$0.71/100ml,0.71
3358158,SaveOnFoods,"Dairyland - Chocolate Milk 1% M.F., 1.89 Litre",1.89 Litre,Dairyland,6.19,$0.33/100ml,0.33
3358159,SaveOnFoods,"Dairyland - Chocolate Milk 1% Skim, 4 Litre",4 Litre,Dairyland,7.79,$0.19/100ml,0.19
3358160,SaveOnFoods,"Dairyland - Chocolate Milk Beverage 1% M.F., 946 Millilitre",946 Millilitre,Dairyland,4.19,$0.44/100ml,0.44
3358172,SaveOnFoods,"Dairyland - Homogenized Milk 3.25%, 2 Litre",2 Litre,Dairyland,5.09,$0.25/100ml,0.25
3358173,SaveOnFoods,"Dairyland - Homogenized Milk 3.25%, 1 Litre",1 Litre,Dairyland,2.99,$0.30/100ml,0.3
3358180,SaveOnFoods,"Dairyland - Microfiltered Homogenized 3.25% Milk, 1.89 Litre",1.89 Litre,Dairyland,6.49,$0.34/100ml,0.34
3358181,SaveOnFoods,"Dairyland - Microfiltered Milk 1% M.F., 1.89 Litre",1.89 Litre,Dairyland,6.49,$0.34/100ml,0.34
3358182,SaveOnFoods,"Dairyland - Microfiltered Milk 2% M.F., 1.89 Litre",1.89 Litre,Dairyland,6.49,$0.34/100ml,0.34
3358183,SaveOnFoods,"Dairyland - Microfiltered Skim Milk 0% M.F., 1.89 Litre",1.89 Litre,Dairyland,6.49,$0.34/100ml,0.34
3358185,SaveOnFoods,"Dairyland - Milk 2%, 473 Millilitre",473 Millilitre,Dairyland,2.19,$0.46/100ml,0.46
3358186,SaveOnFoods,"Dairyland - Milk Homogenized 3.25% M.F., 4 Litre",4 Litre,Dairyland,6.29,$0.16/100ml,0.16
3358187,SaveOnFoods,"Dairyland - Old Fashioned Buttermilk 3.25%, 1.89 Litre",1.89 Litre,Dairyland,6.69,$0.35/100ml,0.35
3358188,SaveOnFoods,"Dairyland - Old Fashioned Chocolate Milk, 946 Millilitre",946 Millilitre,Dairyland,4.39,$0.46/100ml,0.46
3358191,SaveOnFoods,"Dairyland - Organic Homogenized Milk 3.25%, 4 Litre",4 Litre,Dairyland,10.49,$0.26/100ml,0.26
3358192,SaveOnFoods,"Dairyland - Organic Homogenized Milk 3.25%, 1.89 Litre",1.89 Litre,Dairyland,7.29,$0.39/100ml,0.39
3358193,SaveOnFoods,"Dairyland - Organic Milk 1%, 1.89 Litre",1.89 Litre,Dairyland,7.29,$0.39/100ml,0.39
3358194,SaveOnFoods,"Dairyland - Organic Milk 2%, 1.89 Litre",1.89 Litre,Dairyland,7.29,$0.39/100ml,0.39
3358195,SaveOnFoods,"Dairyland - Organic Milk 2% M.F., 4 Litre",4 Litre,Dairyland,10.49,$0.26/100ml,0.26
3358196,SaveOnFoods,"Dairyland - Organic Skim Milk, 1.89 Litre",1.89 Litre,Dairyland,7.29,$0.39/100ml,0.39
3358197,SaveOnFoods,"Dairyland - Protein Milk, 2% M.F., 1.89 Litre",2% M.F.1.89 Litre,Dairyland,6.69,$0.35/100ml,0.35
3358198,SaveOnFoods,"Dairyland - Skim Milk Fat Free, 2 Litre",2 Litre,Dairyland,4.89,$0.24/100ml,0.24
3358199,SaveOnFoods,"Dairyland - Skim Milk Fat Free, 1 Litre",1 Litre,Dairyland,2.89,$0.29/100ml,0.29
3358200,SaveOnFoods,"Dairyland - Skim Milk, Fat Free, 4 Litre",Fat Free4 Litre,Dairyland,5.95,$0.15/100ml,0.15
3358207,SaveOnFoods,"Donia Farms - Grass Fed Milk 2% M.F., 2 Litre",2 Litre,Donia Farms,6.79,$0.34/100ml,0.34
3358208,SaveOnFoods,"Donia Farms - Grass Fed Milk 3.25%, 2 Litre",2 Litre,Donia Farms,6.79,$0.34/100ml,0.34
3358212,SaveOnFoods,"Fairlife - Chocolate Milk 2% M.F. - Lactose Free, 1.5 Litre",1.5 Litre,Fairlife,6.99,$0.47/100ml,0.47
3358213,SaveOnFoods,"Fairlife - Skim Milk 0% M.F. - Lactose Free, 1.5 Litre",1.5 Litre,Fairlife,6.99,$0.47/100ml,0.47
3358216,SaveOnFoods,"Happy Days - Delicious Goat Whole Milk, 2 Litre",2 Litre,Happy Days,9.29,$0.46/100ml,0.46
3358242,SaveOnFoods,"Joyya - Ultrafiltered - 2% Milk, 1 Litre",1 Litre,Joyya,5.69,$0.57/100ml,0.57
3358244,SaveOnFoods,"Joyya - Ultrafiltered - Skim Milk, 1 Litre",1 Litre,Joyya,5.69,$0.57/100ml,0.57
3358246,SaveOnFoods,"MILK 2 GO - 1% Skim Milk, 473 Millilitre",473 Millilitre,MILK 2 GO,2.99,$0.63/100ml,0.63
3358247,SaveOnFoods,"MILK 2 GO - 2% Partly Skimmed Milk, 473 Millilitre",473 Millilitre,MILK 2 GO,2.99,$0.63/100ml,0.63
3358248,SaveOnFoods,"MILK 2 GO - Banana Blast Milk 1% M.F., 473 Millilitre",473 Millilitre,MILK 2 GO,2.99,$0.63/100ml,0.63
3358249,SaveOnFoods,"MILK 2 GO - Chillin' Chocolate Milk 1% M.F., 473 Millilitre",473 Millilitre,MILK 2 GO,2.99,$0.63/100ml,0.63
3358250,SaveOnFoods,"MILK 2 GO - Chocolate 1% M.F., 310 Millilitre",310 Millilitre,MILK 2 GO,1.50,$0.48/100ml,0.48
3358251,SaveOnFoods,"MILK 2 GO - Iced Coffee 1% M.F., 473 Millilitre",473 Millilitre,MILK 2 GO,2.99,$0.63/100ml,0.63
3358252,SaveOnFoods,"MILK 2 GO - Milk 2 Go Chillin Choc Milk Rdc Sugr, 473 Millilitre",473 Millilitre,MILK 2 GO,2.99,$0.63/100ml,0.63
3358253,SaveOnFoods,"MILK 2 GO - Strawberry Milk 1% M.F., 473 Millilitre",473 Millilitre,MILK 2 GO,2.99,$0.63/100ml,0.63
3358254,SaveOnFoods,"MILK 2 GO - Vanilla Vibe Milk 1% M.F., 473 Millilitre",473 Millilitre,MILK 2 GO,2.99,$0.63/100ml,0.63
3358255,SaveOnFoods,"Milk 2 Go Sport - Chocolate Milk Protein Shake, 325 Millilitre",325 Millilitre,Milk 2 Go Sport,2.99,$0.92/100ml,0.92
3358270,SaveOnFoods,"Dairyland - Lactose Free Chocolate Milk 1% M.F., 1.89 Litre",1.89 Litre,Dairyland,7.29,$0.39/100ml,0.39
3358271,SaveOnFoods,"Dairyland - Lactose Free Homogenized 3.25% Milk, 4 Litre",4 Litre,Dairyland,11.79,$0.29/100ml,0.29
3358272,SaveOnFoods,"Dairyland - Lactose Free Milk 1%, 946 Millilitre",946 Millilitre,Dairyland,4.69,$0.50/100ml,0.5
3358273,SaveOnFoods,"Dairyland - Lactose Free Milk 1% M.F., 1.89 Litre",1.89 Litre,Dairyland,6.69,$0.35/100ml,0.35
3358274,SaveOnFoods,"Dairyland - Lactose Free Milk 2%, 1.89 Litre",1.89 Litre,Dairyland,6.69,$0.35/100ml,0.35
3358275,SaveOnFoods,"Dairyland - Lactose Free Milk 3.25% Homogenized, 1.89 Litre",1.89 Litre,Dairyland,6.69,$0.35/100ml,0.35
3358276,SaveOnFoods,"Dairyland - Lactose Free Skim Milk 0%, 1.89 Litre",1.89 Litre,Dairyland,6.69,$0.35/100ml,0.35
3358285,SaveOnFoods,"Fairlife - Lactose Free Milk 2% M.F., 1.5 Litre",1.5 Litre,Fairlife,6.99,$0.47/100ml,0.47
3358286,SaveOnFoods,"Fairlife - Milk, Whole 3.25% M.F. - Lactose Free, 1.5 Litre",Whole 3.25% M.F. - Lactose Free1.5 Litre,Fairlife,6.99,$0.47/100ml,0.47
3358393,SaveOnFoods,"Liberte - Kefir - 1% M.F. Probiotic Fermented Milk, Mango, 1 Litre",Mango1 Litre,Liberte,8.29,$0.83/100ml,0.83
3358394,SaveOnFoods,"Liberte - Kefir - 1% M.F. Probiotic Fermented Milk, Plain, 1 Litre",Plain1 Litre,Liberte,8.29,$0.83/100ml,0.83
3358395,SaveOnFoods,"Liberte - Kefir -1% M.F Probiotic Fermented Milk, Strawberry, 1 Litre",Strawberry1 Litre,Liberte,8.29,$0.83/100ml,0.83
3358461,SaveOnFoods,"Riviera - Coconut Milk Vegan Delight - Vanilla, 650 Gram",650g,Riviera,6.49,$1.00/100g,1.0
3358560,SaveOnFoods,"Deli Fresh - Feta Cheese, Cows Milk, 220 Gram",Cows Milk220g,Deli Fresh,7.68 avg/ea,$3.49/100g,3.49
3358676,SaveOnFoods,"Save-On-Foods - Kitchen Buttermilk Ranch Dressing, 44 Millilitre",44 Millilitre,Save-On-Foods,1.00,$2.27/100ml,2.27
3359208,SaveOnFoods,"Kellogg's - Eggo Buttermilk Pancakes, 560 Gram",560g,Kellogg's,8.99,$1.61/100g,1.61
3359989,SaveOnFoods,"Western Family - Chocolate Ice Milk, 4 Litre",4 Litre,Western Family,10.29,$0.26/100ml,0.26
3360011,SaveOnFoods,"Western Family - Neapolitan Ice Milk, 4 Litre",4 Litre,Western Family,10.29,$0.26/100ml,0.26
3360036,SaveOnFoods,"Western Family - Vanilla Ice Milk, 4 Litre",4 Litre,Western Family,10.29,$0.26/100ml,0.26
3360112,SaveOnFoods,"KIRIN - Koucha Milk Tea, 1.5 Litre",1.5 Litre,KIRIN,3.99,$0.27/100ml,0.27
3360116,SaveOnFoods,"kosa - UHT Coconut Milk, 1 Litre",1 Litre,kosa,5.79,$0.58/100ml,0.58
3360128,SaveOnFoods,"Milkis - Milkis Beverage Yogurt/Milk, 1.5 Litre",1.5 Litre,Milkis,5.19,$0.35/100ml,0.35
3360948,SaveOnFoods,"Betty Crocker - Milk Chocolate Frosting, 340 Gram",340g,Betty Crocker,4.00,$1.18/100g,1.18
3361022,SaveOnFoods,"Dr. Oetker - Shirriff Instant Dessert Mix, Milk Chocolate Mousse, 87 Gram",Milk Chocolate Mousse87g,Dr. Oetker,1.79,$2.06/100g,2.06
3361029,SaveOnFoods,"Eagle Brand - Low Fat Sweetened Condensed Milk, 300 Millilitre",300 Millilitre,Eagle Brand,5.29,$1.76/100ml,1.76
3361030,SaveOnFoods,"Eagle Brand - Regular Sweetened Condensed Milk, 300 Millilitre",300 Millilitre,Eagle Brand,5.29,$1.76/100ml,1.76
3361051,SaveOnFoods,"Hershey - Chipits Milk Chocolate Chips, 250 Gram",250g,Hershey,4.59,$1.84/100g,1.84
3361052,SaveOnFoods,"Hershey - Chipits Milk Chocolate Chips, 835 Gram",835g,Hershey,12.99,$1.56/100g,1.56
3361097,SaveOnFoods,"Nestle - Carnation Evaporated Milk, 354 Millilitre",354 Millilitre,Nestle,3.29,$0.93/100ml,0.93
3361098,SaveOnFoods,"Nestle - Carnation Evaporated Milk, 2% Partly Skimmed Milk, 354 Millilitre",2% Partly Skimmed Milk354 Millilitre,Nestle,3.29,$0.93/100ml,0.93
3361099,SaveOnFoods,"Nestle - Carnation Fat Free Evaporated Skim Milk, 354 Millilitre",354 Millilitre,Nestle,3.29,$0.93/100ml,0.93
3361120,SaveOnFoods,"Pacific - Evaporated Milk, 354 Millilitre",354 Millilitre,Pacific,2.29,$0.65/100ml,0.65
3361126,SaveOnFoods,"QUAKER - Muffin Mix, Blueberry Buttermilk, 900 Gram",Blueberry Buttermilk900g,QUAKER,8.49,$0.94/100g,0.94
3361232,SaveOnFoods,"Western Family - Chocolate Chips - Pure Milk, 270 Gram",270g,Western Family,4.49,$1.66/100g,1.66
3361236,SaveOnFoods,"Western Family - Evaporated Milk, 354 Millilitre",354 Millilitre,Western Family,1.99,$0.56/100ml,0.56
3361237,SaveOnFoods,"Western Family - Evaporated Partly Skimmed Milk 2% M.F., 354 Millilitre",354 Millilitre,Western Family,1.99,$0.56/100ml,0.56
3361239,SaveOnFoods,"Western Family - Instant Skim Milk Powder, 1 Kilogram",1kg,Western Family,16.29,$1.63/100g,1.63
3361240,SaveOnFoods,"Western Family - Instant Skim Milk Powder, 500 Gram",500g,Western Family,9.89,$1.98/100g,1.98
3361257,SaveOnFoods,"Western Family - Sweetened Condensed Milk, 300 Millilitre",300 Millilitre,Western Family,5.39,$1.80/100ml,1.8
3361313,SaveOnFoods,"Coyote - Pancake & Waffle Mix Buttermilk, 900 Gram",900g,Coyote,4.99,$0.55/100g,0.55
3361391,SaveOnFoods,"Kellogg's - Frosted Flakes, Strawberry Milkshake Cereal, 435 Gram",Strawberry Milkshake Cereal435g,Kellogg's,7.39,$1.70/100g,1.7
3361396,SaveOnFoods,"Kellogg's - Krave Cereal, Milk Chocolate, 525 Gram",Milk Chocolate525g,Kellogg's,8.29,$1.58/100g,1.58
3361433,SaveOnFoods,"KODIAK CAKES - Power Cakes, Buttermilk Flapjack & Waffle Mix, 567 Gram",Buttermilk Flapjack & Waffle Mix567g,KODIAK CAKES,8.89,$1.57/100g,1.57
3361489,SaveOnFoods,"Pearl Milling Comp - Buttermilk Pancake Mix, 905 Gram",905g,Pearl Milling Comp,5.69,$0.63/100g,0.63
3361492,SaveOnFoods,"Pearl Milling Comp - Pancake Mix, Buttermilk Complete, 905 Gram",Buttermilk Complete905g,Pearl Milling Comp,5.69,$0.63/100g,0.63
3361586,SaveOnFoods,"Western Family - Pancake & Waffle Mix, Buttermilk Complete, 905 Gram",Buttermilk Complete905g,Western Family,4.49,$0.50/100g,0.5
3362238,SaveOnFoods,"Dr. Oetker - Instant Dessert Mix, 50 Calories Milk Chocolate Mousse, 38 Gram",50 Calories Milk Chocolate Mousse38g,Dr. Oetker,1.79,$4.71/100g,4.71
3363738,SaveOnFoods,"Blackwell - Homo Milk 3.25%, 4 Litre",4 Litre,Blackwell,6.99,$0.17/100ml,0.17
3363739,SaveOnFoods,"Blackwell - Homogenized Milk 3.25%, 1 Litre",1 Litre,Blackwell,3.59,$0.36/100ml,0.36
3363740,SaveOnFoods,"Blackwell - Homogenized Milk 3.25%, 2 Litre",2 Litre,Blackwell,4.99,$0.25/100ml,0.25
3363893,SaveOnFoods,"Dairyland - Lactose Free Milk 2% M.F., 4 Litre",4 Litre,Dairyland,11.79,$0.29/100ml,0.29
3364508,SaveOnFoods,"Silk - Almond Milk -Dark Chocolate, 1.89 Litre",1.89 Litre,Silk,5.49,$0.29/100ml,0.29
3364512,SaveOnFoods,"Silk - Almond Milk- Vanilla, 1.89 Litre",1.89 Litre,Silk,5.49,$0.29/100ml,0.29
3365101,SaveOnFoods,"OMG's - Milk Chocolate Graham Clusters W/Almonds, 100 Gram",100g,OMG's,2.69/100g,$2.69/100g,2.69
3365313,SaveOnFoods,"Almonds - Milk Chocolate, 100 Gram",100g,Almonds,1.99/100g,$1.99/100g,1.99
3365321,SaveOnFoods,"Awake Chocolate - Milk Chocolate Bite, 13.5 Gram",13.5g,Awake Chocolate,1.50,$11.11/100g,1.11
3365322,SaveOnFoods,"Awake Chocolate - Milk Chocolate Pouch, 108 Gram",108g,Awake Chocolate,5.49,$5.08/100g,5.08
3365330,SaveOnFoods,"Brookside - Milk Chocolate Whole Almonds, 210 Gram",210g,Brookside,7.79,$3.71/100g,3.71
3365332,SaveOnFoods,"Cadbury - Caramilk King Size, 78 Gram",78g,Cadbury,3.39,$4.35/100g,4.35
3365333,SaveOnFoods,"Cadbury - Caramilk Minis, 200 Gram",200g,Cadbury,5.99,$3.00/100g,3.0
3365334,SaveOnFoods,"Cadbury - Caramilk Multipack, 200 Gram",200g,Cadbury,6.79,$3.40/100g,3.4
3365335,SaveOnFoods,"Cadbury - Caramilk Salted Caramel, 50 Gram",50g,Cadbury,2.19,$4.38/100g,4.38
3365336,SaveOnFoods,"Cadbury - Caramilk Salted Caramel RRP, 100 Gram",100g,Cadbury,3.69,$3.69/100g,3.69
3365339,SaveOnFoods,"Cadbury - Dairy Milk Chocolate Almond Bar, 100 Gram",100g,Cadbury,3.69,$3.69/100g,3.69
3365340,SaveOnFoods,"Cadbury - Dairy Milk Chocolate Bar, 200 Gram",200g,Cadbury,4.50,$2.25/100g,2.25
3365341,SaveOnFoods,"Cadbury - Dairy Milk Chocolate Bar, 42 Gram",42g,Cadbury,2.19,$5.21/100g,5.21
3365342,SaveOnFoods,"Cadbury - Dairy Milk Chocolate Bar, 100 Gram",100g,Cadbury,3.69,$3.69/100g,3.69
3365344,SaveOnFoods,"Cadbury - Dairy Milk Chocolate Fruit & Nut Bar, 200 Gram",200g,Cadbury,4.50,$2.25/100g,2.25
3365345,SaveOnFoods,"Cadbury - Dairy Milk Chocolate Fruit & Nut Bar, 100 Gram",100g,Cadbury,3.69,$3.69/100g,3.69
3365346,SaveOnFoods,"Cadbury - Dairy Milk Chocolate Mint Bar, 100 Gram",100g,Cadbury,3.69,$3.69/100g,3.69
3365347,SaveOnFoods,"Cadbury - Dairy Milk Dark Chocolate Burnt Almond, 100 Gram",100g,Cadbury,3.69,$3.69/100g,3.69
3365348,SaveOnFoods,"Cadbury - Dairy Milk Hazelnut, 200 Gram",200g,Cadbury,4.50,$2.25/100g,2.25
3365349,SaveOnFoods,"Cadbury - Dairy Milk Made for Smores, 180 Gram",180g,Cadbury,3.99,$2.22/100g,2.22
3365351,SaveOnFoods,"Cadbury - Dairy Milk Mini Chocolate Eggs, 100 Gram",100g,Cadbury,3.69,$3.69/100g,3.69
3365352,SaveOnFoods,"Cadbury - Dairy Milk Mini Eggs, 200 Gram",200g,Cadbury,4.50,$2.25/100g,2.25
3365354,SaveOnFoods,"Cadbury - Dairy Milk Oreo Chocolate Bar, 95 Gram",95g,Cadbury,3.69,$3.88/100g,3.88
